,date,location,stringency_index
4502,2021-12,Monaco,41.8825806451613
4503,2022-01,Monaco,42.152903225806455
4504,2022-02,Monaco,42.69
4505,2022-03,Monaco,31.296774193548384
4506,2022-04,Monaco,28.812
4507,2022-05,Monaco,19.740322580645163
4508,2022-06,Monaco,17.59
4509,2022-07,Monaco,17.59
4510,2022-08,Monaco,13.886774193548387
4511,2022-09,Monaco,11.110000000000001
4513,2020-03,Mongolia,62.436818181818175
4514,2020-04,Mongolia,69.90466666666666
4515,2020-05,Mongolia,76.43451612903225
4516,2020-06,Mongolia,71.3
4517,2020-07,Mongolia,60.90677419354839
4518,2020-08,Mongolia,60.19
4519,2020-09,Mongolia,51.821666666666665
4520,2020-10,Mongolia,40.20290322580645
4521,2020-11,Mongolia,66.85666666666665
4522,2020-12,Mongolia,78.91258064516128
4523,2021-01,Mongolia,73.72935483870968
4524,2021-02,Mongolia,72.81714285714285
4525,2021-03,Mongolia,70.08903225806452
4526,2021-04,Mongolia,88.104
4527,2021-05,Mongolia,69.41741935483871
4528,2021-06,Mongolia,57.314
4529,2021-07,Mongolia,59.55838709677419
4530,2021-08,Mongolia,59.79709677419355
4531,2021-09,Mongolia,44.691
4532,2021-10,Mongolia,37.04
4533,2021-11,Mongolia,37.04
4534,2021-12,Mongolia,37.66580645161291
4535,2022-01,Mongolia,38.39677419354839
4536,2022-02,Mongolia,16.6675
4537,2022-03,Mongolia,2.78
4538,2022-04,Mongolia,2.78
4539,2022-05,Mongolia,1.793548387096774
4540,2022-06,Mongolia,8.147333333333332
4541,2022-07,Mongolia,11.11
4542,2022-08,Mongolia,11.11
4543,2022-09,Mongolia,11.11
4609,2020-02,Morocco,1.4491304347826086
4610,2020-03,Morocco,48.20967741935484
4611,2020-04,Morocco,93.52
4612,2020-05,Morocco,93.52
4613,2020-06,Morocco,80.18499999999999
4614,2020-07,Morocco,68.52
4615,2020-08,Morocco,72.4325806451613
4616,2020-09,Morocco,69.47800000000001
4617,2020-10,Morocco,65.17258064516129
4618,2020-11,Morocco,69.62966666666667
4619,2020-12,Morocco,71.44419354838709
4620,2021-01,Morocco,75.2358064516129
4621,2021-02,Morocco,76.85
4622,2021-03,Morocco,76.85
4623,2021-04,Morocco,74.815
4624,2021-05,Morocco,71.3
4625,2021-06,Morocco,66.67
4626,2021-07,Morocco,61.44
4627,2021-08,Morocco,60.87129032258064
4628,2021-09,Morocco,64.81
4629,2021-10,Morocco,69.21
4630,2021-11,Morocco,58.037
4631,2021-12,Morocco,54.44967741935484
4632,2022-01,Morocco,48.97838709677419
4633,2022-02,Morocco,43.478571428571435
4634,2022-03,Morocco,40.589999999999996
4635,2022-04,Morocco,41.712333333333326
4636,2022-05,Morocco,44.26548387096774
4637,2022-06,Morocco,37.31366666666667
4638,2022-07,Morocco,27.121290322580645
4639,2022-08,Morocco,27.102580645161293
4640,2022-09,Morocco,27.09333333333333
4641,2022-10,Morocco,27.09
4642,2020-03,Mozambique,44.72
4643,2020-04,Mozambique,56.48
4644,2020-05,Mozambique,58.69032258064516
4645,2020-06,Mozambique,75.18533333333333
4646,2020-07,Mozambique,78.31967741935483
4647,2020-08,Mozambique,73.29774193548387
4648,2020-09,Mozambique,74.07
4649,2020-10,Mozambique,66.51709677419356
4650,2020-11,Mozambique,56.062999999999995
4651,2020-12,Mozambique,53.134838709677425
4652,2021-01,Mozambique,55.07806451612903
4653,2021-02,Mozambique,61.63857142857143
4654,2021-03,Mozambique,56.99225806451613
4655,2021-04,Mozambique,58.27466666666667
4656,2021-05,Mozambique,53.76483870967742
4657,2021-06,Mozambique,53.91766666666667
4658,2021-07,Mozambique,56.30064516129032
4659,2021-08,Mozambique,48.86612903225806
4660,2021-09,Mozambique,48.15
4661,2021-10,Mozambique,48.15
4662,2021-11,Mozambique,48.15
4663,2021-12,Mozambique,39.19032258064516
4664,2022-01,Mozambique,37.87548387096775
4665,2022-02,Mozambique,39.08642857142858
4666,2022-03,Mozambique,37.96
4667,2022-04,Mozambique,35.79933333333334
4668,2022-05,Mozambique,28.7
4669,2022-06,Mozambique,28.7
4670,2022-07,Mozambique,28.7
4671,2022-08,Mozambique,28.7
4672,2022-09,Mozambique,17.96033333333333
4673,2022-10,Mozambique,17.59
4674,2020-03,Myanmar,55.742
4675,2020-04,Myanmar,80.55433333333333
4676,2020-05,Myanmar,82.23096774193549
4677,2020-06,Myanmar,80.56
4678,2020-07,Myanmar,79.24354838709678
4679,2020-08,Myanmar,76.4616129032258
4680,2020-09,Myanmar,79.92066666666666
4681,2020-10,Myanmar,80.48193548387097
4682,2020-11,Myanmar,79.62999999999998
4683,2020-12,Myanmar,75.93
4684,2021-01,Myanmar,73.5983870967742
4685,2021-02,Myanmar,71.85714285714286
4686,2021-03,Myanmar,77.12161290322581
4687,2021-04,Myanmar,77.71666666666667
4688,2021-05,Myanmar,72.22
4689,2021-06,Myanmar,70.046
4690,2021-07,Myanmar,68.3541935483871
4691,2021-08,Myanmar,66.2
4692,2021-09,Myanmar,66.71000000000001
4693,2021-10,Myanmar,83.36451612903225
4694,2021-11,Myanmar,72.93166666666666
4695,2021-12,Myanmar,75.51096774193549
4696,2022-01,Myanmar,70.52064516129032
4697,2022-02,Myanmar,67.59285714285714
4698,2022-03,Myanmar,78.7
4699,2022-04,Myanmar,66.30666666666667
4700,2022-05,Myanmar,53.13225806451613
4701,2022-06,Myanmar,54.794
4702,2022-07,Myanmar,58.568709677419356
4703,2022-08,Myanmar,54.63
4704,2022-09,Myanmar,44.96966666666667
4705,2022-10,Myanmar,40.74
4706,2020-03,Namibia,48.14888888888889
4707,2020-04,Namibia,69.694
4708,2020-05,Namibia,67.62548387096774
4709,2020-06,Namibia,60.522666666666666
4710,2020-07,Namibia,55.270967741935486
4711,2020-08,Namibia,58.884838709677425
4712,2020-09,Namibia,62.872
4713,2020-10,Namibia,43.008709677419354
4714,2020-11,Namibia,37.96
4715,2020-12,Namibia,36.557096774193546
4716,2021-01,Namibia,41.101290322580645
4717,2021-02,Namibia,48.44571428571429
4718,2021-03,Namibia,43.66451612903226
4719,2021-04,Namibia,45.092
4720,2021-05,Namibia,45.17612903225807
4721,2021-06,Namibia,58.02333333333333
4722,2021-07,Namibia,82.19741935483871
4723,2021-08,Namibia,46.95129032258065
4724,2021-09,Namibia,42.684333333333335
4725,2021-10,Namibia,36.11
4726,2021-11,Namibia,29.075333333333333
4727,2021-12,Namibia,26.312903225806455
4728,2022-01,Namibia,28.7
4729,2022-02,Namibia,28.7
4730,2022-03,Namibia,28.7
4731,2022-04,Namibia,23.721999999999998
4732,2022-05,Namibia,23.15
4733,2022-06,Namibia,23.15
4734,2022-07,Namibia,15.02290322580645
4735,2022-08,Namibia,7.525806451612904
4736,2022-09,Namibia,5.5600000000000005
4757,2020-01,Nepal,11.507142857142856
4758,2020-02,Nepal,16.38241379310345
4759,2020-03,Nepal,48.714838709677416
4760,2020-04,Nepal,96.3
4761,2020-05,Nepal,93.30806451612904
4762,2020-06,Nepal,92.59
4763,2020-07,Nepal,87.33290322580646
4764,2020-08,Nepal,84.25967741935484
4765,2020-09,Nepal,76.294
4766,2020-10,Nepal,67.23451612903226
4767,2020-11,Nepal,63.026666666666664
4768,2020-12,Nepal,60.19
4769,2021-01,Nepal,59.11387096774193
4770,2021-02,Nepal,54.433571428571426
4771,2021-03,Nepal,30.376774193548385
4772,2021-04,Nepal,35.74
4773,2021-05,Nepal,94.79967741935484
4774,2021-06,Nepal,85.00066666666666
4775,2021-07,Nepal,60.57032258064516
4776,2021-08,Nepal,67.09709677419356
4777,2021-09,Nepal,52.31000000000001
4778,2021-10,Nepal,38.89
4779,2021-11,Nepal,38.89
4780,2021-12,Nepal,38.89
4781,2022-01,Nepal,50.58322580645161
4782,2022-02,Nepal,39.93678571428571
4783,2022-03,Nepal,28.09225806451613
4784,2022-04,Nepal,25.887666666666668
4785,2022-05,Nepal,25.563225806451616
4786,2022-06,Nepal,25.272666666666666
4787,2022-07,Nepal,24.955806451612904
4788,2022-08,Nepal,24.371290322580645
4789,2022-09,Nepal,22.821538461538463
4791,2020-02,Netherlands,5.56
4792,2020-03,Netherlands,46.98193548387097
4793,2020-04,Netherlands,78.7
4794,2020-05,Netherlands,73.68709677419355
4795,2020-06,Netherlands,60.986666666666665
4796,2020-07,Netherlands,45.37
4797,2020-08,Netherlands,47.880967741935486
4798,2020-09,Netherlands,50.836666666666666
4799,2020-10,Netherlands,62.04
4800,2020-11,Netherlands,62.59199999999999
4801,2020-12,Netherlands,68.42645161290322
4802,2021-01,Netherlands,79.77709677419355
4803,2021-02,Netherlands,79.62750000000001
4804,2021-03,Netherlands,75.23870967741935
4805,2021-04,Netherlands,74.01233333333333
4806,2021-05,Netherlands,67.59
4807,2021-06,Netherlands,61.17166666666667
4808,2021-07,Netherlands,37.18806451612903
4809,2021-08,Netherlands,41.67
4810,2021-09,Netherlands,41.604000000000006
4811,2021-10,Netherlands,36.960967741935484
4812,2021-11,Netherlands,42.75233333333333
4813,2021-12,Netherlands,57.799354838709675
4814,2022-01,Netherlands,58.1658064516129
4815,2022-02,Netherlands,41.14392857142857
4816,2022-03,Netherlands,23.478064516129034
4817,2022-04,Netherlands,17.565
4818,2022-05,Netherlands,15.653870967741934
4819,2022-06,Netherlands,15.65
4820,2022-07,Netherlands,15.65
4821,2022-08,Netherlands,15.65
4822,2022-09,Netherlands,13.704285714285716
4856,2020-02,New Zealand,19.44
4857,2020-03,New Zealand,46.0258064516129
4858,2020-04,New Zealand,95.12666666666665
4859,2020-05,New Zealand,57.792258064516126
4860,2020-06,New Zealand,25.677999999999997
4861,2020-07,New Zealand,22.22
4862,2020-08,New Zealand,52.44806451612904
4863,2020-09,New Zealand,46.17100000000001
4864,2020-10,New Zealand,25.893548387096775
4865,2020-11,New Zealand,22.219999999999995
4866,2020-12,New Zealand,22.22
4867,2021-01,New Zealand,22.22
4868,2021-02,New Zealand,31.033214285714283
4869,2021-03,New Zealand,32.33064516129032
4870,2021-04,New Zealand,22.219999999999995
4871,2021-05,New Zealand,22.22
4872,2021-06,New Zealand,22.219999999999995
4873,2021-07,New Zealand,22.22
4874,2021-08,New Zealand,58.06516129032258
4875,2021-09,New Zealand,84.076
4876,2021-10,New Zealand,81.02
4877,2021-11,New Zealand,78.98133333333334
4878,2021-12,New Zealand,59.16645161290323
4879,2022-01,New Zealand,51.28935483870968
4880,2022-02,New Zealand,49.77607142857143
4881,2022-03,New Zealand,42.756129032258066
4882,2022-04,New Zealand,26.971999999999998
4883,2022-05,New Zealand,17.03548387096774
4884,2022-06,New Zealand,16.470333333333333
4885,2022-07,New Zealand,15.73741935483871
4886,2022-08,New Zealand,14.971612903225807
4887,2022-09,New Zealand,12.618
4889,2020-03,Nicaragua,15.74
4890,2020-04,Nicaragua,20.182666666666666
4891,2020-05,Nicaragua,19.594193548387096
4892,2020-06,Nicaragua,18.52
4893,2020-07,Nicaragua,20.549032258064514
4894,2020-08,Nicaragua,19.892580645161292
4895,2020-09,Nicaragua,12.222
4896,2020-10,Nicaragua,8.33
4897,2020-11,Nicaragua,8.33
4898,2020-12,Nicaragua,8.33
4899,2021-01,Nicaragua,8.33
4900,2021-02,Nicaragua,8.33
4901,2021-03,Nicaragua,9.944193548387096
4902,2021-04,Nicaragua,13.890000000000002
4903,2021-05,Nicaragua,12.45516129032258
4904,2021-06,Nicaragua,6.171666666666667
4905,2021-07,Nicaragua,0.896774193548387
4906,2021-08,Nicaragua,2.78
4907,2021-09,Nicaragua,2.78
4908,2021-10,Nicaragua,5.2864516129032255
4909,2021-11,Nicaragua,8.33
4910,2021-12,Nicaragua,8.33
4911,2022-01,Nicaragua,8.33
4912,2022-02,Nicaragua,8.33
4913,2022-03,Nicaragua,8.33
4914,2022-04,Nicaragua,12.222000000000001
4915,2022-05,Nicaragua,13.89
4916,2022-06,Nicaragua,13.890000000000002
4917,2022-07,Nicaragua,13.89
4918,2022-08,Nicaragua,13.89
4919,2022-09,Nicaragua,13.89
4920,2022-10,Nicaragua,13.89
4921,2020-03,Niger,55.55666666666667
4922,2020-04,Niger,61.11
4923,2020-05,Niger,44.08354838709677
4924,2020-06,Niger,25.93
4925,2020-07,Niger,25.93
4926,2020-08,Niger,19.473225806451612
4927,2020-09,Niger,15.273333333333333
4928,2020-10,Niger,16.368387096774192
4929,2020-11,Niger,23.761333333333333
4930,2020-12,Niger,28.133548387096774
4931,2021-01,Niger,31.48
4932,2021-02,Niger,32.770714285714284
4933,2021-03,Niger,34.26
4934,2021-04,Niger,32.90333333333333
4935,2021-05,Niger,30.56
4936,2021-06,Niger,19.44
4937,2021-07,Niger,19.44
4938,2021-08,Niger,19.798709677419353
4939,2021-09,Niger,20.552000000000003
4940,2021-10,Niger,24.28258064516129
4941,2021-11,Niger,16.94766666666667
4942,2021-12,Niger,16.67
4943,2022-01,Niger,16.67
4944,2022-02,Niger,16.67
4945,2022-03,Niger,16.56032258064516
4946,2022-04,Niger,24.099
4947,2022-05,Niger,28.236451612903224
4948,2022-06,Niger,10.919999999999998
4949,2022-07,Niger,10.796451612903226
4950,2022-08,Niger,10.788709677419355
4951,2022-09,Niger,10.78
4953,2020-02,Nigeria,11.11
4954,2020-03,Nigeria,28.88193548387097
4955,2020-04,Nigeria,83.61133333333333
4956,2020-05,Nigeria,84.39451612903225
4957,2020-06,Nigeria,82.175
4958,2020-07,Nigeria,71.80483870967743
4959,2020-08,Nigeria,67.65064516129033
4960,2020-09,Nigeria,60.928
4961,2020-10,Nigeria,52.24290322580645
4962,2020-11,Nigeria,50.93
4963,2020-12,Nigeria,53.317096774193544
4964,2021-01,Nigeria,58.33
4965,2021-02,Nigeria,58.33
4966,2021-03,Nigeria,48.714516129032255
4967,2021-04,Nigeria,46.541666666666664
4968,2021-05,Nigeria,48.47548387096774
4969,2021-06,Nigeria,48.332
4970,2021-07,Nigeria,50.627741935483876
4971,2021-08,Nigeria,49.91096774193549
4972,2021-09,Nigeria,50.431000000000004
4973,2021-10,Nigeria,50.023870967741935
4974,2021-11,Nigeria,46.00566666666667
4975,2021-12,Nigeria,37.90677419354839
4976,2022-01,Nigeria,37.89483870967742
4977,2022-02,Nigeria,37.418214285714285
4978,2022-03,Nigeria,34.98096774193549
4979,2022-04,Nigeria,35.885
4980,2022-05,Nigeria,38.52870967741936
4981,2022-06,Nigeria,45.62733333333333
4982,2022-07,Nigeria,39.50451612903226
4983,2022-08,Nigeria,38.26387096774194
4984,2022-09,Nigeria,44.94833333333334
4985,2022-10,Nigeria,46.78
5130,2020-02,Norway,11.11
5131,2020-03,Norway,47.04290322580645
5132,2020-04,Norway,76.17333333333333
5133,2020-05,Norway,61.85516129032258
5134,2020-06,Norway,42.531
5135,2020-07,Norway,40.74
5136,2020-08,Norway,39.75354838709678
5137,2020-09,Norway,36.11
5138,2020-10,Norway,34.560322580645156
5139,2020-11,Norway,53.82866666666667
5140,2020-12,Norway,56.02
5141,2021-01,Norway,64.83032258064516
5142,2021-02,Norway,71.89250000000001
5143,2021-03,Norway,70.34032258064515
5144,2021-04,Norway,69.53933333333333
5145,2021-05,Norway,61.918064516129036
5146,2021-06,Norway,53.7
5147,2021-07,Norway,48.652580645161294
5148,2021-08,Norway,42.11451612903225
5149,2021-09,Norway,35.186
5150,2021-10,Norway,20.37
5151,2021-11,Norway,20.740666666666666
5152,2021-12,Norway,45.160322580645165
5153,2022-01,Norway,49.163548387096775
5154,2022-02,Norway,17.1625
5155,2022-03,Norway,11.11
5156,2022-04,Norway,11.109999999999998
5157,2022-05,Norway,11.11
5158,2022-06,Norway,11.109999999999998
5159,2022-07,Norway,11.11
5160,2022-08,Norway,11.11
5161,2022-09,Norway,11.11
5197,2020-02,Oman,19.44
5198,2020-03,Oman,48.6541935483871
5199,2020-04,Oman,90.21566666666668
5200,2020-05,Oman,87.30354838709677
5201,2020-06,Oman,87.22
5202,2020-07,Oman,89.78193548387097
5203,2020-08,Oman,89.18451612903225
5204,2020-09,Oman,86.11
5205,2020-10,Oman,73.3558064516129
5206,2020-11,Oman,42.59
5207,2020-12,Oman,43.84548387096774
5208,2021-01,Oman,43.84548387096774
5209,2021-02,Oman,52.11535714285714
5210,2021-03,Oman,68.30774193548388
5211,2021-04,Oman,79.818
5212,2021-05,Oman,80.56
5213,2021-06,Oman,58.519999999999996
5214,2021-07,Oman,60.03612903225806
5215,2021-08,Oman,55.97451612903226
5216,2021-09,Oman,58.406
5217,2021-10,Oman,43.99774193548387
5218,2021-11,Oman,47.215333333333334
5219,2021-12,Oman,50.11838709677419
5220,2022-01,Oman,51.847419354838706
5221,2022-02,Oman,37.16178571428571
5222,2022-03,Oman,30.25483870967742
5223,2022-04,Oman,30.136000000000003
5224,2022-05,Oman,25.668064516129032
5225,2022-06,Oman,14.81
5226,2022-07,Oman,14.81
5227,2022-08,Oman,14.81
5228,2022-09,Oman,14.81
5230,2020-02,Pakistan,24.996000000000002
5231,2020-03,Pakistan,55.73516129032258
5232,2020-04,Pakistan,93.67266666666666
5233,2020-05,Pakistan,86.22967741935483
5234,2020-06,Pakistan,63.611666666666665
5235,2020-07,Pakistan,66.46096774193548
5236,2020-08,Pakistan,53.200322580645164
5237,2020-09,Pakistan,44.352333333333334
5238,2020-10,Pakistan,59.960967741935484
5239,2020-11,Pakistan,54.16866666666667
5240,2020-12,Pakistan,64.35
5241,2021-01,Pakistan,61.60290322580644
5242,2021-02,Pakistan,50.46
5243,2021-03,Pakistan,52.07419354838709
5244,2021-04,Pakistan,65.83466666666666
5245,2021-05,Pakistan,68.62290322580645
5246,2021-06,Pakistan,60.47833333333333
5247,2021-07,Pakistan,68.12677419354839
5248,2021-08,Pakistan,69.00419354838711
5249,2021-09,Pakistan,62.642
5250,2021-10,Pakistan,44.407096774193555
5251,2021-11,Pakistan,42.516
5252,2021-12,Pakistan,47.05903225806451
5253,2022-01,Pakistan,51.32967741935484
5254,2022-02,Pakistan,57.22107142857143
5255,2022-03,Pakistan,52.013225806451615
5256,2022-04,Pakistan,43.03366666666667
5257,2022-05,Pakistan,42.20548387096774
5258,2022-06,Pakistan,41.66733333333333
5259,2022-07,Pakistan,40.722903225806455
5260,2022-08,Pakistan,40.16193548387097
5261,2022-09,Pakistan,39.884
5262,2022-10,Pakistan,39.815
5278,2020-03,Palestine,81.61777777777777
5279,2020-04,Palestine,96.3
5280,2020-05,Palestine,93.25354838709679
5281,2020-06,Palestine,80.56
5282,2020-07,Palestine,83.06161290322581
5283,2020-08,Palestine,83.33
5284,2020-09,Palestine,83.98133333333334
5285,2020-10,Palestine,73.09129032258065
5286,2020-11,Palestine,57.90533333333334
5287,2020-12,Palestine,68.06
5288,2021-01,Palestine,73.94
5289,2021-02,Palestine,80.27392857142857
5290,2021-03,Palestine,76.76032258064515
5291,2021-04,Palestine,77.22433333333333
5292,2021-05,Palestine,86.38354838709678
5293,2021-06,Palestine,88.82833333333333
5294,2021-07,Palestine,88.59161290322581
5295,2021-08,Palestine,87.04
5296,2021-09,Palestine,76.762
5297,2021-10,Palestine,52.78
5298,2021-11,Palestine,31.300666666666665
5299,2021-12,Palestine,30.56
5300,2022-01,Palestine,26.524516129032257
5301,2022-02,Palestine,22.22
5302,2022-03,Palestine,22.22
5303,2022-04,Palestine,22.219999999999995
5304,2022-05,Palestine,22.22
5305,2022-06,Palestine,22.219999999999995
5306,2022-07,Palestine,22.22
5307,2022-08,Palestine,16.57709677419355
5308,2022-09,Palestine,13.89
5310,2020-03,Panama,54.9104347826087
5311,2020-04,Panama,91.204
5312,2020-05,Panama,91.24612903225807
5313,2020-06,Panama,84.688
5314,2020-07,Panama,82.91387096774193
5315,2020-08,Panama,81.78
5316,2020-09,Panama,84.63066666666667
5317,2020-10,Panama,69.3558064516129
5318,2020-11,Panama,58.33
5319,2020-12,Panama,66.6974193548387
5320,2021-01,Panama,75.9532258064516
5321,2021-02,Panama,74.07000000000001
5322,2021-03,Panama,75.23645161290322
5323,2021-04,Panama,67.40799999999999
5324,2021-05,Panama,61.975806451612904
5325,2021-06,Panama,61.11
5326,2021-07,Panama,68.6983870967742
5327,2021-08,Panama,72.96645161290323
5328,2021-09,Panama,74.54
5329,2021-10,Panama,58.9941935483871
5330,2021-11,Panama,55.370999999999995
5331,2021-12,Panama,59.35935483870967
5332,2022-01,Panama,39.03967741935484
5333,2022-02,Panama,31.873214285714287
5334,2022-03,Panama,20.287096774193547
5335,2022-04,Panama,18.609333333333332
5336,2022-05,Panama,18.96451612903226
5337,2022-06,Panama,19.85033333333333
5338,2022-07,Panama,17.691612903225806
5339,2022-08,Panama,17.59
5340,2022-09,Panama,17.59
5342,2020-03,Papua New Guinea,57.24916666666667
5343,2020-04,Papua New Guinea,78.41066666666666
5344,2020-05,Papua New Guinea,59.60354838709677
5345,2020-06,Papua New Guinea,54.166666666666664
5346,2020-07,Papua New Guinea,49.07
5347,2020-08,Papua New Guinea,54.928064516129034
5348,2020-09,Papua New Guinea,46.85
5349,2020-10,Papua New Guinea,45.011935483870964
5350,2020-11,Papua New Guinea,39.073
5351,2020-12,Papua New Guinea,36.885161290322586
5352,2021-01,Papua New Guinea,60.317741935483866
5353,2021-02,Papua New Guinea,52.53321428571428
5354,2021-03,Papua New Guinea,58.2758064516129
5355,2021-04,Papua New Guinea,65.64699999999999
5356,2021-05,Papua New Guinea,51.255483870967744
5357,2021-06,Papua New Guinea,58.15
5358,2021-07,Papua New Guinea,50.11677419354839
5359,2021-08,Papua New Guinea,49.07
5360,2021-09,Papua New Guinea,44.38066666666667
5361,2021-10,Papua New Guinea,55.91967741935484
5362,2021-11,Papua New Guinea,71.60766666666667
5363,2021-12,Papua New Guinea,60.01
5364,2022-01,Papua New Guinea,60.33322580645161
5365,2022-02,Papua New Guinea,55.81
5366,2022-03,Papua New Guinea,42.85064516129032
5367,2022-04,Papua New Guinea,42.21933333333333
5368,2022-05,Papua New Guinea,40.1
5369,2022-06,Papua New Guinea,38.47166666666667
5370,2022-07,Papua New Guinea,34.02548387096774
5371,2022-08,Papua New Guinea,30.40258064516129
5372,2022-09,Papua New Guinea,34.57857142857143
5374,2020-03,Paraguay,58.6308
5375,2020-04,Paraguay,89.38000000000001
5376,2020-05,Paraguay,91.51354838709678
5377,2020-06,Paraguay,82.405
5378,2020-07,Paraguay,77.7183870967742
5379,2020-08,Paraguay,79.32774193548389
5380,2020-09,Paraguay,81.48
5381,2020-10,Paraguay,67.85774193548387
5382,2020-11,Paraguay,64.196
5383,2020-12,Paraguay,56.361935483870965
5384,2021-01,Paraguay,54.663225806451614
5385,2021-02,Paraguay,50.0
5386,2021-03,Paraguay,52.68806451612903
5387,2021-04,Paraguay,62.09666666666667
5388,2021-05,Paraguay,54.50967741935484
5389,2021-06,Paraguay,49.07
5390,2021-07,Paraguay,49.07
5391,2021-08,Paraguay,48.23451612903226
5392,2021-09,Paraguay,45.37
5393,2021-10,Paraguay,39.51774193548387
5394,2021-11,Paraguay,40.925666666666665
5395,2021-12,Paraguay,42.174838709677424
5396,2022-01,Paraguay,35.36903225806451
